datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
10/25/21,12.9,9.9,11.6,12.9,8.2,11.5,10.4,92.5,18.072,100,62.5,rain,0,0,38.9,26,43.9,1017.9,100,8.6,11.3,1.1,0,,2021-10-25T07:09:24,2021-10-25T17:46:51,0.61,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
10/26/21,15.8,10.8,13.7,15.8,10.8,13.7,12.9,95.1,26.808,100,91.67,rain,0,0,77.6,49.3,36.4,1003.9,99.8,6.9,18.4,1.7,1,,2021-10-26T07:10:37,2021-10-26T17:45:26,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
10/27/21,10.8,8.6,9.9,10.8,5,8.1,8.1,88.9,7.156,100,79.17,rain,0,0,87.7,62.4,14.7,1002.7,99.6,6.9,17.1,1.2,1,,2021-10-27T07:11:51,2021-10-27T17:44:02,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
10/28/21,9.6,6.6,8.3,7.4,4,5.9,3.7,73.2,0,0,0,,0,0,33.5,22.8,353.9,1014.6,88,15.9,39.8,3.3,2,,2021-10-28T07:13:04,2021-10-28T17:42:39,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
10/29/21,10.5,4.1,7.7,10.5,1.2,5.6,4,77.6,0,0,0,,0,0,40.7,24,29.7,1015.2,78.6,15.9,39.5,3.4,2,,2021-10-29T07:14:18,2021-10-29T17:41:18,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
10/30/21,14.7,10.9,13.2,14.7,10.9,13.2,11.8,91.9,23.719,100,79.17,rain,0,0,51.8,35.1,86.5,1008.4,100,7.7,17.8,1.5,1,,2021-10-30T07:15:32,2021-10-30T17:39:57,0.84,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
10/31/21,18.7,12.9,15.3,18.7,12.9,15.3,11.9,81.3,12.212,100,45.83,rain,0,0,47.2,29.8,249.3,998.5,80,12.9,93.6,8,5,,2021-10-31T07:16:47,2021-10-31T17:38:39,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/1/21,15.7,9.1,12.3,15.7,6.9,11.9,3.9,58.8,0,0,0,,0,0,44.6,27.8,259.1,1013.1,22.8,16,113.3,9.8,5,,2021-11-01T07:18:01,2021-11-01T17:37:21,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/2/21,13.5,7.3,10.3,13.5,5.4,9.5,0.3,50.6,0,0,0,,0,0,31.7,21.2,251.4,1020.8,65.3,16,90,7.8,4,,2021-11-02T07:19:16,2021-11-02T17:36:06,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/3/21,11.1,4.6,7.8,11.1,1.3,5.7,-1.2,54.1,0,0,0,,0,0,33.5,21.3,292.8,1022,33.4,16,107.9,9.4,5,,2021-11-03T07:20:31,2021-11-03T17:34:51,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/4/21,9.2,1.3,5.5,8.8,-1.9,3.4,-1.3,62.9,0,0,0,,0,0,,14.7,16.6,1026.8,37.4,15.9,105,9.1,5,,2021-11-04T07:21:46,2021-11-04T17:33:38,1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/5/21,10.1,2.4,5.9,10.1,-0.5,4,-3.4,54.6,0,0,0,,0,0,30.7,19,340.8,1026.9,21.4,15.8,106,9.1,5,,2021-11-05T07:23:01,2021-11-05T17:32:27,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/6/21,10.3,1.1,5.4,10.3,-1.3,4,-2.4,58.3,0,0,0,,0,0,,15.5,209.4,1028.9,9.9,16,110.7,9.5,5,,2021-11-06T07:24:16,2021-11-06T17:31:17,0.02,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/7/21,12.5,0.3,6.1,12.5,-1.3,5.3,-0.3,65.6,0,0,0,,0,0,,11.8,141.1,1022.6,40.3,15.9,103.2,9.3,5,,2021-11-07T06:25:32,2021-11-07T16:30:09,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/8/21,15.3,3.8,8.9,15.3,0.8,7.9,1.3,61,0,0,0,,0,0,,17.4,5.5,1019.6,24.7,15.8,104.9,9.2,4,,2021-11-08T06:26:47,2021-11-08T16:29:03,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/9/21,20.8,5.2,12.3,20.8,3.2,11.6,4.8,62.6,0,0,0,,0,0,,10.8,247.4,1016.9,18.2,15.8,101.1,8.7,4,,2021-11-09T06:28:02,2021-11-09T16:27:59,0.14,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/10/21,16.8,7.7,12.3,16.8,6.1,12.1,4.5,60.4,0,0,0,,0,0,43.1,27.9,327.5,1017,60.1,16,77.6,6.7,4,,2021-11-10T06:29:18,2021-11-10T16:26:56,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/11/21,11.8,4.2,8.7,11.8,1.6,7.6,0.4,56.5,0,0,0,,0,0,,21,114.7,1027.2,65.1,15.9,98,8.4,4,,2021-11-11T06:30:33,2021-11-11T16:25:55,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/12/21,16.8,9.9,13.4,16.8,7.5,13.3,10.4,82.4,17.497,100,45.83,rain,0,0,80.5,47.8,153.3,1017.8,89.4,13.9,15.5,1.4,1,,2021-11-12T06:31:48,2021-11-12T16:24:56,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/13/21,14.3,4.7,9.2,14.3,1.1,8.3,4.6,74.2,5.078,100,12.5,rain,0,0,73.8,36.6,199.9,1007.7,41.3,14.8,101.4,8.8,4,,2021-11-13T06:33:03,2021-11-13T16:23:58,0.35,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/14/21,10,3,6.5,7.7,-0.7,3.6,0.1,64.1,0,0,0,,0,0,47.9,26,242.8,1010.3,46.1,16,72.6,6.4,4,,2021-11-14T06:34:18,2021-11-14T16:23:03,0.4,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/15/21,8.9,4,6.6,6.6,0.9,3.6,0.8,68.1,2.167,100,16.67,rain,0,0,43.1,25.6,257.5,1006.4,53.5,15.9,85.6,7.3,4,,2021-11-15T06:35:33,2021-11-15T16:22:09,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/16/21,9.3,2.5,5.4,5.9,-2.2,1.3,-3.7,52.9,0,0,0,,0,0,51.1,31.7,276.2,1016.3,24,16,97.6,8.5,4,,2021-11-16T06:36:47,2021-11-16T16:21:18,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/17/21,10,0.1,5.2,7.6,-2.3,3.1,-1.5,62.7,0,0,0,,0,0,,18.1,181.2,1025.3,54.6,16,67.8,5.7,3,,2021-11-17T06:38:01,2021-11-17T16:20:28,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/18/21,21.3,11.1,15.3,21.3,11.1,15.3,10.6,74.7,0,0,0,,0,0,40.5,24.6,207.2,1014.6,52.5,16,89.8,7.9,4,,2021-11-18T06:39:15,2021-11-18T16:19:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/19/21,13.1,3,7,13.1,-1.4,3.6,-0.9,59.4,6.942,100,20.83,rain,0,0,50.1,32.9,287.5,1019.4,60.3,14.9,65.8,5.7,4,,2021-11-19T06:40:28,2021-11-19T16:18:55,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/20/21,6.9,-0.4,3.4,5.3,-4.1,0.4,-6,50.9,0,0,0,,0,0,,20,245.3,1032.4,35.3,16,112,9.5,6,,2021-11-20T06:41:41,2021-11-20T16:18:12,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/21/21,12.3,3.4,8,12.3,0.7,7.1,3.5,73.5,0.054,100,12.5,rain,0,0,,15.6,186.1,1024.7,88.7,16,61.9,5.3,3,,2021-11-21T06:42:53,2021-11-21T16:17:31,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/22/21,13.4,3.2,10.2,13.4,-1,9.1,4.9,71.4,5.164,100,45.83,rain,0,0,42,25.1,264.3,1009.6,93.5,15.4,36,3,2,,2021-11-22T06:44:05,2021-11-22T16:16:52,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/23/21,4,-2.2,1.2,-0.6,-8.8,-4,-9.2,46.3,0,0,0,,0,0,47.2,30.6,317.7,1013,32.9,16,79.9,6.9,4,,2021-11-23T06:45:16,2021-11-23T16:16:15,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/24/21,6.2,-2.3,1.4,2.4,-8.9,-3.5,-11.4,39.7,0,0,0,,0,0,50.7,29.4,306.2,1021.6,16.3,16,95.3,8.3,4,,2021-11-24T06:46:27,2021-11-24T16:15:40,0.61,Clear,Clear conditions throughout the day.,clear-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/25/21,11.4,0.9,6.4,11.4,-2.5,4.6,-5.1,44.1,0,0,0,,0,0,,13.2,272.2,1014.6,57.2,16,68.3,6,3,,2021-11-25T06:47:36,2021-11-25T16:15:08,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/26/21,8.1,1.7,5.9,6.2,-4.7,2.7,1.1,72.4,1.441,100,41.67,"rain,snow",0,0,58.1,34.7,262.9,999.8,99.9,15.3,20.3,1.8,1,,2021-11-26T06:48:45,2021-11-26T16:14:38,0.7,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/27/21,3.4,-1.4,1.5,-1.8,-6.7,-4,-6.1,58,0,0,0,,0,0,53.3,33.6,281,1004.1,55,15.6,82.7,7.1,4,,2021-11-27T06:49:54,2021-11-27T16:14:10,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/28/21,3.4,-1.8,1.2,2.8,-7.3,-2.1,-7.4,52.9,0,0,0,,0,0,38.9,19.5,249.7,1011.3,83.3,16,49,4.3,3,,2021-11-28T06:51:01,2021-11-28T16:13:45,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/29/21,4.4,-1.2,1.6,2.6,-6.9,-2.2,-6.4,56.1,0,0,0,,0,0,37.1,23.3,323,1010.6,65.1,16,47.3,4.1,2,,2021-11-29T06:52:07,2021-11-29T16:13:21,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
11/30/21,4.6,-3.6,0.6,1.2,-9.1,-3.8,-7.9,53.1,0,0,0,,0,0,35.3,22.7,260.6,1013.6,47,16,75.3,6.6,4,,2021-11-30T06:53:13,2021-11-30T16:13:01,0.91,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/1/21,7.4,0.3,3.8,4.3,-4.4,0.6,-2.8,63.4,0,0,0,,0,0,44.6,23.6,257.1,1018.1,57.8,16,52,4.6,2,,2021-12-01T06:54:17,2021-12-01T16:12:42,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/2/21,15.1,2,8.8,15.1,-1.3,7.4,4.1,72.7,0.406,100,12.5,rain,0,0,58.9,29.1,200.8,1007.4,92.6,15.9,41.5,3.5,3,,2021-12-02T06:55:20,2021-12-02T16:12:26,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/3/21,7.1,0.5,4.5,3.8,-3.8,0,-5.5,49.8,0.24,100,4.17,rain,0,0,59.3,35,279.5,1007.8,31.8,16,88.6,7.6,5,,2021-12-03T06:56:22,2021-12-03T16:12:12,1,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/4/21,5.1,-2.4,1.7,2.2,-7.1,-1.9,-6.6,54.4,0,0,0,,0,0,25.9,19.4,241,1018.6,64,16,70.1,6,3,,2021-12-04T06:57:23,2021-12-04T16:12:01,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/5/21,8.4,2.5,4.7,6.5,-0.6,2,-5.1,50.6,0,0,0,,0,0,,19.4,264.6,1027,74.8,16,81.7,7.2,4,,2021-12-05T06:58:22,2021-12-05T16:11:52,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/6/21,16.3,5.4,11.6,16.3,2.3,10.5,7.7,77.5,5.47,100,25,rain,0,0,64.8,39.8,194.6,1011.4,96.1,14.9,31,2.9,2,,2021-12-06T06:59:20,2021-12-06T16:11:46,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/7/21,7.1,1.3,3.9,2.7,-1.8,0.1,-6.5,47.2,0.2,100,4.17,rain,0,0,69.5,32.2,275.2,1016.9,47.3,16,73.5,6.2,3,,2021-12-07T07:00:17,2021-12-07T16:11:42,0.07,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/8/21,2.3,-2,1.1,0.7,-7.6,-2.5,-4.5,67.6,0.033,100,4.17,"rain,snow",1.5,0.5,40.7,28.1,3.9,1017.5,95.4,14.4,23.7,2,1,,2021-12-08T07:01:12,2021-12-08T16:11:40,0.12,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/9/21,3.5,-3.9,-0.4,-0.7,-8.6,-4.7,-7,63.3,0.24,100,4.17,snow,0.9,1.8,33.5,21.2,313.5,1019.9,65.9,14.3,69.8,6.1,4,,2021-12-09T07:02:06,2021-12-09T16:11:41,0.17,"Snow, Partially cloudy",Becoming cloudy in the afternoon with early morning snow.,snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/10/21,6.3,-2,2.1,6,-4.9,0.4,-3.8,65.4,0,0,0,,0,0.2,,12.4,67.7,1023.4,93.3,15.9,27.6,2.3,2,,2021-12-10T07:02:58,2021-12-10T16:11:44,0.22,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/11/21,18,1.2,9.1,18,-0.8,8.5,6.9,86.6,7.494,100,29.17,rain,0,0,63.6,41.6,223.9,1008.9,99.5,11.5,10.1,0.9,0,,2021-12-11T07:03:48,2021-12-11T16:11:50,0.27,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/12/21,16.8,3,7,16.8,-1.4,3.4,-5.4,42.5,1.474,100,8.33,rain,0,0,64.3,43.6,271.8,1013.1,42.3,15.9,70.9,6.1,4,,2021-12-12T07:04:37,2021-12-12T16:11:58,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/13/21,11.3,3.3,6.8,11.3,-1.6,3.3,-6.2,39.6,0,0,0,,0,0,57.5,29.4,230.8,1019.3,34.5,16,40.8,3.6,3,,2021-12-13T07:05:23,2021-12-13T16:12:09,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/14/21,10.8,3.2,7.2,10.8,-0.6,4.7,-7.7,35,0,0,0,,0,0,35.3,23.2,305.2,1029.5,40.5,16,74.5,6.3,4,,2021-12-14T07:06:09,2021-12-14T16:12:21,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,0258W,72505914702"
12/15/21,6.4,-1,3.5,4.6,-3.7,1,-5.4,54.1,0.445,100,4.17,rain,0,0,,18.3,150.3,1036,72.4,16,53.5,4.6,3,,2021-12-15T07:06:52,2021-12-15T16:12:37,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/16/21,15.7,7.3,12.6,15.7,4.7,12.3,7.9,75,4.738,100,37.5,rain,0,0,40.7,28.8,215.2,1015.4,88.1,15.1,24,2.2,1,,2021-12-16T07:07:33,2021-12-16T16:12:54,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/17/21,15,7.3,12.3,15,4.6,11.9,-3.6,36.2,0,0,0,,0,0,62,34.8,267.6,1012.9,45.5,16,83.2,7.2,4,,2021-12-17T07:08:12,2021-12-17T16:13:14,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,0258W,72505914702"
12/18/21,5.6,1.2,3.7,4,-1.7,1.2,-2.2,67.8,11.929,100,41.67,"rain,snow",0,0,,18.4,6.4,1019.6,91.2,11.8,19.1,1.6,1,,2021-12-18T07:08:50,2021-12-18T16:13:37,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/19/21,6,-4.4,0.7,5.6,-10.2,-4.4,-2.9,77.9,11.467,100,37.5,"rain,snow",0,0,46.1,30.6,326.2,1015.3,73.6,11.6,36,3.1,2,,2021-12-19T07:09:25,2021-12-19T16:14:01,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/20/21,0.2,-6.9,-3.2,-2.9,-13.4,-7.9,-10.9,56.2,0,0,0,,0,0,38.9,23.3,264.4,1025.1,30.6,16,77.5,6.6,4,,2021-12-20T07:09:59,2021-12-20T16:14:28,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,0258W,72505914702"
12/21/21,6.7,-1.4,2.2,5.4,-7.1,-1,-5.7,56.9,0,0,0,,0,0,42.5,25.5,232.8,1017.3,49.3,16,65.7,5.7,3,,2021-12-21T07:10:30,2021-12-21T16:14:57,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/22/21,5.9,1,3.5,3.1,-4.4,0.4,-0.5,76.3,2.533,100,20.83,rain,0,0,53.6,31.4,301.2,1002.9,80,13.1,16.9,1.4,1,,2021-12-22T07:10:59,2021-12-22T16:15:29,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/23/21,0.6,-4.4,-1.4,-4.5,-9.8,-6.9,-15,35.8,0,0,0,,0,0,43.7,28.5,302.8,1017.3,28.4,16,76.3,6.7,4,,2021-12-23T07:11:26,2021-12-23T16:16:02,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/24/21,-1.3,-4.4,-3,-1.8,-9.4,-5.2,-10.9,57.3,0,0,0,,0,0,,13.5,280.1,1020,100,15.2,18.1,1.5,1,,2021-12-24T07:11:50,2021-12-24T16:16:38,0.63,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/25/21,2.1,-2.2,0.2,-0.6,-6.4,-2.2,-1.2,90.2,8.038,100,41.67,"rain,snow",0,0,,16.4,333.2,1004.5,98.9,7.8,8.1,0.7,0,,2021-12-25T07:12:13,2021-12-25T16:17:16,0.67,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,0258W,72505914702"
12/26/21,3.7,1.3,2.3,-0.1,-4.8,-2.1,-1.1,79.2,5.829,100,20.83,"rain,snow",0,0,50,29.9,314.1,1008.2,93.9,15.1,37.5,3.2,2,,2021-12-26T07:12:33,2021-12-26T16:17:56,0.72,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/27/21,1.8,-1.1,0.5,1.8,-6.3,-3.1,-5.1,65.9,0,0,0,,0,0,44.6,30.4,307.6,1016.3,67.2,16,37.3,3.2,2,,2021-12-27T07:12:50,2021-12-27T16:18:37,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,0258W,72505914702"
12/28/21,7.3,0.6,3.8,4,-1.2,1.7,-0.7,74.5,1.075,100,25,"rain,snow",0,0,34.3,19.2,257.1,1010.1,92.6,12,48.9,4.2,3,,2021-12-28T07:13:06,2021-12-28T16:19:21,0.83,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/29/21,5.7,2.5,4.3,5.7,0,3.3,-1,69.5,0.055,100,4.17,rain,0,0,,15.5,332.1,1013.7,99.6,15.7,32.7,2.9,2,,2021-12-29T07:13:19,2021-12-29T16:20:07,0.88,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/30/21,5.6,3.3,4.6,5.6,1.1,3.5,2.6,87.6,1.286,100,25,rain,0,0,,11.7,354.7,1014.7,100,7.9,15.2,1.3,1,,2021-12-30T07:13:30,2021-12-30T16:20:55,0.93,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
12/31/21,7.3,4.4,6,7.3,3.2,5.3,4.8,92.5,0,0,0,,0,0,,10.8,106.8,1014.5,100,7.3,20.9,1.8,1,,2021-12-31T07:13:38,2021-12-31T16:21:44,0.97,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
